ProductID,ProductionLine,Temperature,Pressure,AssemblyTime,Sensor1Reading,Sensor2Reading,Sensor3Reading,OperatorExperience,Defective
6832,LineB,98.47,107.1,121.7,1.2,1.22,1.2,9.6,0
1094,LineB,82.53,46.08,158.56,0.4228470671560964,0.78,1.066989028999082,4.1,1
9983,LineC,72.93,90.21,151.82,1.03,0.99,0.87,5.7,0
6542,LineA,74.36,103.98,91.63,0.82,0.85,0.8776845238540837,0.9,1
373,LineC,65.95,55.64,178.8,0.82,0.75,0.68,5.6,0
6281,LineC,,55.14,99.37,1.11,1.28,0.61,4.7,0
5044,LineC,67.75,42.81,187.55,0.94,0.8,1.25,7.4,1
257,LineC,80.47,66.73,207.74,0.4782198973789185,0.93,1.1616412815715813,4.6,1
4797,LineA,72.72,88.33,123.73,,0.77,1.28,2.9,0
2832,LineC,96.12,73.14,137.26,0.96,0.6197180727529789,0.6109372666043131,1.7,1
8641,LineC,73.24,34.23,216.64,,0.82,1.07,7.3,1
7681,LineA,90.72,101.2,118.45,0.88,0.91,1.19,2.3,0
9940,LineC,71.79,,169.81,0.99,1.15,1.19,8.7,0
3515,LineC,77.34,75.26,157.34,1.2,0.98,0.85,4.4,0
4289,LineC,63.6,109.53,162.59,1.18,0.98,0.65,8.3,0
8154,LineB,85.18,114.74,213.4,0.94,0.6760560793668859,1.0755937792329457,3.0,1
7942,LineA,80.32,82.59,289.04,0.5184910466318802,1.06,0.88,5.0,1
506,LineB,67.87,73.2,105.37,0.89,1.05,0.69,3.2,0
5033,LineA,78.55,39.42,207.28,0.98,0.88,0.77,9.4,0
8173,LineB,99.08,,148.46,0.568829983198082,0.97,0.86,5.2,1
6688,LineA,,,79.57,1.04,0.92,0.72,7.6,0
1962,LineC,75.87,95.02,170.91,1.08,0.92,1.01,5.4,0
5494,LineA,76.89,38.04,272.55,1.03,1.1,1.01,7.1,0
9057,LineC,96.84,107.56,183.84,1.12,0.73,0.61,8.7,1
718,LineA,82.28,47.54,291.1,0.48828768469215894,0.83,0.7,5.8,1
2089,LineC,93.09,113.78,87.01,0.4278809608127166,0.5183096608479459,0.74,8.3,1
8575,LineC,67.77,65.21,248.65,,0.715492683996621,0.5248897642656775,1.2,1
4099,LineC,89.2,70.48,186.35,1.12,0.9,1.14,9.4,0
829,LineA,61.05,107.18,84.21,0.92,0.81,0.95,9.4,0
9389,LineB,84.19,115.76,254.09,1.09,0.715492683996621,0.66,7.9,1
5925,LineB,84.18,77.16,186.56,1.04,0.73,1.18,7.1,0
9256,LineC,82.72,106.71,218.15,1.14,0.9,1.1,,0
6398,LineA,,60.13,241.22,0.94,1.08,0.8088465219831751,9.9,1
7777,LineA,99.39,118.0,156.32,1.16,1.07,0.97,8.1,0
5300,LineC,64.88,78.89,158.08,1.13,1.02,0.95,1.9,0
6209,LineC,68.04,83.83,133.49,0.8,1.16,1.38,9.5,0
9916,LineA,62.17,101.11,135.36,1.16,0.96,1.32,8.6,0
6103,LineA,82.25,110.4,154.57,0.98,1.08,0.99,2.6,0
9177,LineA,,41.39,145.35,0.98,1.17,0.81,7.9,0
9171,LineA,61.9,60.95,278.75,0.94,0.73,0.7,5.4,0
1598,LineB,78.18,62.92,62.23,1.09,1.27,1.25,6.4,0
6430,LineA,84.57,48.48,216.19,0.85,0.5802814681232438,1.28,0.4,1
727,LineC,80.66,117.95,280.41,0.5386266212583609,0.78,0.93,7.5,1
7933,LineB,97.75,117.25,60.9,1.09,0.5070420595251645,0.6883800187090853,1.1,1
3399,LineA,73.62,37.26,184.22,1.07,0.71,0.84,7.7,0
3511,LineB,95.96,75.92,129.04,0.5839316641679426,0.77,0.89,4.7,1
8676,LineB,71.08,49.55,54.14,1.06,0.9,1.0153605275959006,5.6,1
5914,LineC,80.75,105.35,54.0,0.8,0.6309856740757603,0.64,3.9,1
6406,LineA,69.29,115.28,124.7,0.89,1.23,0.7,2.5,0
81,LineA,81.17,110.12,270.96,1.02,0.79,0.68,4.2,0
3191,LineC,97.81,96.98,252.29,0.86,0.76,0.98,4.1,1
6454,LineA,76.1,77.23,111.38,0.88,0.92,0.8,5.1,0
3993,LineB,79.45,65.86,192.83,1.1,1.28,1.31,7.8,0
6334,LineB,68.52,53.09,213.63,1.13,0.84,1.23,2.4,0
8764,LineA,74.47,77.43,291.9,1.06,0.77,0.76,2.0,0
5134,LineA,94.27,98.35,162.9,0.94,0.76,1.12,0.7,1
8672,LineB,90.18,48.6,297.48,0.43794874812595697,0.5239434615093367,0.67,7.5,1
9933,LineA,74.37,113.86,62.81,0.95,1.25,0.61,2.9,0
5424,LineC,82.41,53.07,186.62,0.5839316641679426,0.87,0.791637021515448,7.3,1
2951,LineC,60.78,60.14,161.72,0.84,1.29,0.8,8.4,0
8885,LineC,93.71,91.99,212.9,1.09,0.77,1.29,5.1,1
8335,LineB,69.59,,263.09,1.1,1.17,1.36,,1
7472,LineA,81.5,75.36,234.8,0.96,1.26,0.72,2.2,1
369,LineA,65.35,93.42,84.22,0.86,0.89,0.75,7.5,0
1369,LineB,63.03,43.0,93.54,0.5738638768547022,0.6985912820124488,0.6109372666043131,1.0,1
6012,LineB,67.48,68.45,279.36,0.8,1.26,1.2,4.1,0
5662,LineC,65.66,55.55,297.58,0.86,1.12,1.08,5.5,0
9758,LineC,90.39,95.18,287.76,1.04,0.6197180727529789,0.77,5.7,1
5245,LineB,95.06,47.59,231.77,0.86,1.1,1.36,4.7,0
5372,LineB,88.96,35.5,265.41,1.04,0.8,1.28,9.6,0
8963,LineC,92.85,111.36,231.95,0.93,0.81,1.16,5.0,0
2315,LineA,64.07,48.09,191.05,0.85,0.7098588833352303,0.7658227708138573,2.4,1
1867,LineB,68.0,53.37,259.04,0.93,1.23,1.36,6.8,0
6239,LineA,72.24,117.73,128.12,0.93,1.03,0.7,4.1,0
8483,LineC,98.09,55.68,285.58,,1.12,1.09,8.4,0
3921,LineC,76.28,56.11,186.31,1.09,1.05,0.77,1.3,1
9346,LineA,81.28,36.67,64.16,0.89,0.6647884780441046,0.8604750233863565,,1
274,LineC,75.37,107.9,275.95,1.03,0.76,1.06,3.9,0
5138,LineA,92.5,95.59,165.82,0.93,0.94,0.6453562675397674,1.9,1
8281,LineB,,86.71,75.48,0.95,1.17,0.76,6.2,1
6971,LineA,94.18,43.29,122.33,0.85,1.15,0.73,4.1,0
6073,LineA,90.14,104.74,185.43,1.13,0.84,0.74,5.9,0
6247,LineC,66.86,108.85,152.06,,0.88,1.03,2.1,0
8623,LineA,75.55,84.21,91.45,1.13,1.1,0.84,,0
3309,LineC,64.98,91.83,79.09,0.89,1.3,0.85,8.6,0
411,LineA,84.08,50.88,75.57,1.11,0.99,0.68,9.4,0
9988,LineC,95.8,41.65,114.32,,0.71,1.0841985294668093,1.5,1
4926,LineC,65.54,67.07,262.84,0.94,0.82,0.86,7.1,0
8648,LineB,66.77,58.2,125.89,0.86,1.23,1.06,8.8,0
3199,LineB,96.95,96.87,97.19,0.9,0.83,0.6109372666043131,0.7,1
1091,LineC,97.51,37.9,227.42,0.81,1.3,1.187455532273172,7.4,1
273,LineA,79.12,95.95,280.25,1.17,1.04,0.97,5.4,0
9679,LineC,73.19,118.03,277.65,0.85,1.16,1.04,3.8,0
2386,LineB,69.01,73.77,73.28,1.18,0.87,0.81,3.8,0
4636,LineA,81.07,55.7,112.92,0.5637960895414619,0.5352110628321181,0.6023325163704495,0.5,1
7656,LineA,60.89,116.93,226.12,1.08,0.82,1.32,5.4,0
534,LineB,75.73,39.12,116.62,0.97,1.14,1.16,9.2,0
4906,LineA,99.26,93.13,168.96,0.86,1.23,1.14,7.3,0
9006,LineC,73.29,111.79,172.81,0.5889655578245628,0.49014065754099234,0.92,1.1,1
7201,LineA,83.19,104.53,86.3,0.4832537910355387,0.7267602853194025,0.9034987745556744,7.6,1
7001,LineB,81.28,,266.85,0.99,1.0,1.13,2.6,0
4758,LineA,80.89,44.52,222.29,1.04,1.08,0.9293130252572651,0.9,1
2387,LineA,90.12,47.75,289.9,0.87,1.08,1.3,3.5,0
2046,LineC,62.58,114.34,212.97,0.82,1.14,0.81,1.0,1
4679,LineA,91.45,72.9,270.03,0.5738638768547022,0.5859152687846345,1.22,8.6,1
1538,LineC,65.82,112.72,216.08,0.94,0.597182870107416,0.79,1.2,1
2263,LineC,66.72,108.88,264.64,0.82,1.24,0.75,5.7,0
305,LineC,95.35,32.34,175.08,0.5839316641679426,0.45070405291125737,1.11,3.5,1
1852,LineB,62.9,73.42,105.97,1.1,0.83,1.2,6.2,0
4414,LineC,69.47,119.33,234.32,1.17,0.76,1.27,,1
1186,LineA,97.25,93.73,58.08,1.16,0.7,1.38,7.7,0
1143,LineC,71.78,83.79,91.75,,0.85,1.36,7.2,0
7254,LineB,78.9,,232.33,1.04,0.96,0.93,2.9,0
3462,LineC,88.54,36.54,252.37,0.4832537910355387,0.89,0.77,,1
2154,LineB,98.62,66.83,268.96,0.41781317349947616,0.94,1.28,1.2,1
1830,LineA,63.82,83.36,74.47,1.02,0.95,0.78,6.6,0
5015,LineC,77.26,31.69,81.4,0.5990333451378033,1.07,0.91,0.1,1
9434,LineA,78.52,118.26,203.26,,0.72,0.92,0.0,1
8979,LineC,77.12,103.53,254.19,0.96,1.27,0.61,3.7,0
96,LineB,82.13,97.21,78.63,1.07,1.25,0.9465225257249922,3.2,1
6800,LineC,77.28,60.3,260.53,0.91,0.78,0.9,8.0,0
6019,LineC,73.24,113.12,93.02,1.0,0.84,0.71,3.2,0
1507,LineA,71.76,50.23,174.99,1.18,1.19,0.9,6.3,0
8239,LineB,,56.0,235.96,0.97,0.5352110628321181,0.73,3.4,1
6778,LineC,68.76,55.14,146.44,0.93,0.84,1.14,4.5,0
639,LineB,,111.22,250.51,1.19,1.15,1.02,9.0,0
6934,LineB,89.44,53.57,112.0,1.13,0.88,0.6969847689429488,5.6,1
6891,LineC,92.13,37.21,204.76,0.47318600372229835,0.74,0.63,5.2,1
4437,LineB,,101.24,147.69,1.15,0.81,1.28,6.5,0
7859,LineC,,31.7,173.98,1.17,0.78,1.23,8.9,1
1166,LineC,91.26,55.37,118.48,0.87,1.18,0.68,9.7,0
2020,LineC,64.89,104.77,262.3,0.92,0.85,0.63,2.3,0
5899,LineB,74.15,42.54,72.85,0.86,1.21,0.79,9.6,0
3131,LineB,91.57,50.83,213.83,1.18,1.05,0.851870273152493,7.4,1
8715,LineA,82.29,84.42,182.39,0.94,1.22,1.34,7.1,0
1407,LineC,69.74,50.5,245.56,1.0,0.87,1.06,6.3,0
2355,LineA,87.37,77.97,112.43,1.01,0.9,0.8862892740879472,1.0,1
5568,LineB,63.07,86.71,78.9,0.92,1.29,1.01,1.7,0
4945,LineB,61.19,34.45,98.02,0.89,1.18,1.27,5.7,0
6481,LineA,73.88,45.67,172.37,0.593999451481183,1.03,0.5679135154349954,4.1,1
7945,LineB,76.7,55.44,217.78,1.06,0.98,0.87,,0
4479,LineC,65.55,65.29,135.14,1.15,1.01,0.74,2.2,0
6833,LineB,72.34,101.31,154.7,1.19,0.96,0.98,9.7,0
5027,LineB,73.61,35.67,200.34,1.03,0.84,1.14,4.8,0
5952,LineB,98.5,34.83,106.17,1.08,0.94,0.8,3.1,0
4911,LineA,60.06,59.4,270.88,0.85,1.13,1.38,8.9,0
7475,LineB,85.91,73.88,178.7,1.02,1.15,1.39,8.9,0
5730,LineC,69.1,37.04,231.5,0.5033893656620195,0.97,0.7227990196445394,1.2,1
4374,LineC,71.65,40.29,284.44,0.5839316641679426,0.5070420595251645,0.5420992647334046,8.2,1
9900,LineA,60.94,65.99,107.83,1.03,0.74,0.97,3.3,0
7142,LineA,92.45,112.26,147.05,0.94,1.1,1.37,7.0,0
6802,LineC,88.64,71.7,154.14,0.4681521100656782,1.18,1.18,,1
391,LineB,63.94,61.78,145.16,0.91,1.27,0.91,8.2,0
6612,LineA,92.76,117.95,268.19,0.48828768469215894,0.7267602853194025,1.1272222806361272,2.8,1
7665,LineB,95.13,88.05,221.08,0.412779279842856,1.17,0.9034987745556744,8.1,1
9048,LineC,86.43,,273.69,0.97,0.6422532753985416,0.76,3.3,1
4850,LineA,65.29,107.85,158.34,1.03,0.8,1.32,3.5,0
5768,LineB,79.47,84.91,154.03,1.0,1.25,0.63,8.4,0
378,LineC,89.99,115.79,190.41,1.04,0.42816885026569446,0.88,6.2,1
7424,LineC,78.29,69.27,71.81,1.06,1.06,1.39,7.4,0
5155,LineC,61.51,91.98,244.32,0.9,0.72,1.31,1.6,1
1571,LineC,63.46,55.18,263.75,0.96,1.19,1.0,4.8,0
5896,LineA,92.09,102.82,177.17,0.4329148544693368,0.5295772621707273,1.0841985294668093,6.7,1
4205,LineA,71.95,41.85,238.97,1.0,1.07,1.04,4.7,0
9215,LineC,64.48,98.18,239.31,1.06,1.17,1.15,4.9,0
4591,LineA,60.39,81.94,286.37,,1.1,0.83,7.8,0
4668,LineB,61.3,104.33,146.26,0.84,1.04,0.68,1.6,0
3403,LineC,82.61,,297.22,0.463118216409058,0.6084504714301975,0.8776845238540837,9.2,1
4407,LineA,79.81,,152.45,1.18,1.23,0.66,6.3,0
3036,LineB,94.49,62.19,108.26,0.96,0.71,1.27,3.7,0
7195,LineB,97.05,77.63,100.54,0.92,0.4338026509270852,0.9,9.7,1
21,LineB,78.83,90.36,65.18,0.81,1.28,0.95,8.2,0
2444,LineB,69.15,80.38,63.67,1.03,0.85,1.0,9.2,0
8427,LineC,93.79,112.17,125.37,1.14,0.597182870107416,0.6453562675397674,0.2,1
7907,LineC,68.18,48.39,272.75,0.96,1.26,0.5851230159027224,0.6,1
1656,LineB,77.88,99.11,242.04,0.87,1.3,0.96,4.6,0
3420,LineA,,113.56,82.31,0.5537283022282216,0.99,1.15,5.9,1
5314,LineB,92.89,33.1,294.34,1.1,1.1,0.64,1.0,0
8289,LineB,91.15,112.37,244.85,0.96,0.71,1.25,6.9,0
5589,LineB,77.94,39.43,143.25,,1.08,0.88,8.8,1
8587,LineC,74.91,56.58,143.89,1.16,1.05,0.92,7.6,0
5750,LineB,78.08,,247.5,1.14,0.8,0.94,7.8,0
4910,LineB,88.0,67.42,233.76,0.4480165354391974,1.26,0.63,5.8,1
5227,LineB,75.31,46.79,190.09,0.88,0.87,0.6711705182413581,6.3,1
7357,LineC,97.65,35.21,154.43,1.04,0.87,1.01,2.2,1
5596,LineA,99.12,,122.77,0.4782198973789185,0.6140842720915881,1.18,7.4,1
8870,LineB,68.5,49.54,195.51,1.19,1.19,1.2,3.7,0
7134,LineA,,99.03,124.07,0.94,0.93,0.95,0.9,1
1358,LineB,93.03,98.3,221.6,0.97,0.5295772621707273,1.32,4.8,1
1440,LineA,71.03,81.72,158.34,1.18,0.89,0.95,2.1,0
6443,LineC,,64.83,104.1,0.83,1.22,0.5679135154349954,2.3,1
6565,LineA,63.25,40.21,269.61,1.0,0.84,0.98,8.6,0
463,LineC,60.84,79.41,157.05,0.48828768469215894,0.5690138668004624,0.8346607726847658,1.9,1
1054,LineB,87.14,63.31,145.57,1.15,0.4056336476201316,0.83,5.8,1
4777,LineC,69.3,94.22,283.86,0.99,0.73,1.05,1.3,0
9333,LineC,85.51,39.77,66.53,0.83,0.5802814681232438,1.1960602825070354,0.9,1
2816,LineA,73.42,37.25,50.04,1.17,0.8,1.07,9.2,0
8753,LineB,,97.4,53.65,0.463118216409058,1.23,1.13,0.8,1
7353,LineC,82.8,78.08,114.15,0.96,0.83,0.84,,1
2706,LineC,81.4,116.17,142.7,1.05,0.84,1.39,6.2,1
7232,LineB,93.02,69.71,266.68,0.4228470671560964,1.14,0.97,,1
4956,LineA,69.76,107.07,271.38,0.83,0.71,0.72,4.1,0
6356,LineB,79.89,108.1,111.03,1.06,0.73,0.88,1.2,0
5400,LineB,62.68,95.29,244.63,1.06,1.27,0.98,3.4,0
3783,LineA,70.29,110.43,232.71,0.98,1.22,0.73,2.5,0
9824,LineA,72.8,85.19,165.69,1.09,0.82,0.65,6.0,0
5447,LineA,66.61,95.0,297.42,1.07,1.04,1.02,9.0,0
4889,LineC,,40.32,137.77,0.94,0.92,0.88,0.1,0
4496,LineA,75.68,31.34,256.04,1.14,1.06,0.75,5.3,0
5378,LineC,98.51,112.07,234.79,0.5990333451378033,1.22,0.99,4.9,1
2206,LineB,99.92,56.16,94.7,0.5587621958848418,0.4450702522498666,0.9551272759588558,7.6,1
6171,LineA,71.81,57.05,150.54,0.87,1.19,0.85,7.1,0
3247,LineC,67.88,52.18,131.65,0.91,1.2,1.18,7.3,0
8294,LineC,72.35,79.25,168.85,0.4983554720053993,0.5577462654776809,1.066989028999082,1.2,1
8511,LineC,90.25,56.08,271.17,1.03,0.77,0.9293130252572651,9.3,1
3786,LineA,80.71,116.04,122.12,1.13,1.16,0.86,0.1,0
4171,LineC,66.12,66.17,264.39,1.06,0.85,0.99,9.5,0
4939,LineC,65.41,,214.87,0.88,0.6535208767213231,0.7744275210477208,4.1,1
5514,LineB,97.08,69.73,225.47,0.89,0.7098588833352303,1.21,1.7,1
2006,LineC,87.69,34.95,80.27,1.02,0.93,1.01,7.8,0
1188,LineA,81.05,86.77,73.43,0.4983554720053993,0.91,1.0,9.7,1
2702,LineA,75.46,62.75,210.55,1.12,0.76,1.29,4.5,0
2678,LineC,78.63,87.58,100.53,0.88,0.93,0.63,2.3,0
6943,LineC,91.08,83.28,292.46,0.5537283022282216,1.21,1.19,6.6,1
3439,LineB,87.74,110.44,124.78,0.97,0.79,1.39,6.5,0
8978,LineA,80.62,108.16,272.58,0.4983554720053993,1.26,0.92,10.0,1
8184,LineC,73.52,93.08,93.4,0.83,0.72,0.98,3.5,0
3554,LineC,75.38,91.64,167.59,1.18,1.28,0.81,,0
7152,LineB,98.31,40.65,111.12,1.08,1.14,0.8260560224509023,1.4,1
2261,LineA,84.97,47.89,244.8,1.06,0.91,1.05,7.7,1
252,LineC,93.85,85.73,174.49,0.45808432275243777,0.5859152687846345,0.9981510271281735,1.6,1
7165,LineA,95.09,30.39,258.75,0.91,0.6647884780441046,0.93,3.1,1
7936,LineA,,97.77,204.48,0.87,0.71,0.81,3.3,0
7302,LineA,98.12,65.29,56.02,1.19,0.94,0.93,3.9,0
3200,LineB,97.65,,203.37,0.93,0.88,0.62,7.1,0
6122,LineA,92.87,102.19,184.49,1.07,1.15,0.7486132703461301,9.8,1
3107,LineC,76.53,110.33,120.91,1.13,0.84,0.76,9.8,0
2794,LineC,62.58,78.13,141.24,0.82,0.81,0.85,2.8,0
9519,LineC,90.18,66.49,222.9,0.96,0.97,0.6281467670720402,4.8,1
9837,LineC,81.37,62.9,151.35,0.4278809608127166,0.6591546773827138,0.8260560224509023,2.5,1
1454,LineB,86.8,76.41,71.47,0.5084232593186397,0.5295772621707273,0.72,,1
293,LineC,98.16,33.42,165.68,0.41781317349947616,0.4845068568796016,0.8432655229186293,2.5,1
5701,LineA,74.64,40.68,249.83,0.4278809608127166,1.06,1.1702460318054448,9.0,1
5898,LineB,74.25,69.3,208.45,0.4832537910355387,0.5408448634935088,1.31,1.1,1
363,LineC,,101.27,175.71,0.99,1.19,0.7227990196445394,1.1,1
2812,LineB,60.87,85.08,212.57,1.13,0.98,1.39,3.9,0
9003,LineB,71.06,53.86,211.8,0.5889655578245628,0.39999984695874086,1.19,,1
9869,LineB,65.4,62.08,265.4,,0.82,0.8,6.4,0
7364,LineB,,44.54,259.88,0.5537283022282216,1.27,1.06,4.0,1
1321,LineC,83.93,107.34,204.26,0.86,1.15,0.96,2.4,0
8236,LineA,69.16,57.88,111.6,0.86,1.21,0.79,6.0,0
2961,LineA,75.75,42.46,209.56,,0.6760560793668859,0.9,0.7,1
1233,LineC,73.55,47.77,198.11,0.95,0.4957744582023831,0.8260560224509023,4.3,1
8786,LineC,97.98,117.58,206.62,1.18,0.9,0.83,5.9,0
2996,LineA,64.79,49.06,177.88,0.97,0.84,0.75,4.9,1
3706,LineA,66.16,65.27,236.45,1.16,1.29,0.72,1.6,1
8371,LineC,98.26,58.31,98.22,0.4480165354391974,1.0,1.0841985294668093,0.9,1
3257,LineC,,42.09,213.22,1.07,1.1,0.71,4.3,0
9441,LineC,69.38,69.17,76.48,0.81,0.86,1.13,,0
1320,LineB,87.2,61.61,85.24,1.11,1.09,1.13,9.9,0
8597,LineA,95.1,93.02,244.34,1.07,0.5521124648162902,1.07,9.3,1
7897,LineB,82.77,56.83,234.59,0.91,1.2,1.37,0.8,0
3379,LineB,95.59,118.74,119.54,0.87,0.79,1.1960602825070354,0.9,1
8892,LineA,77.7,50.96,194.2,1.12,0.7098588833352303,0.7830322712815845,0.0,1
754,LineC,65.26,69.73,268.38,0.95,1.03,0.82,7.0,0
535,LineC,74.34,94.94,68.81,,1.03,1.15,5.7,0
4207,LineC,70.34,119.02,79.75,1.16,0.91,1.2,7.4,0
7788,LineB,79.52,52.75,251.19,1.07,1.13,0.82,2.6,0
7778,LineB,,32.86,184.13,0.40774538618623585,0.6084504714301975,1.31,1.8,1
2493,LineA,69.74,112.39,136.86,0.83,0.85,0.7,8.4,0
59,LineA,93.15,35.41,57.71,0.5235249402885003,1.11,0.75,1.6,1
8076,LineA,69.57,60.2,196.58,1.0,1.03,1.24,7.2,0
8248,LineA,86.29,113.05,217.67,1.02,0.89,0.6539610177736309,4.4,1
3059,LineA,89.89,46.21,229.99,0.47318600372229835,1.07,0.83,5.3,1
8137,LineC,68.98,,95.5,1.09,1.09,0.61,2.6,0
9390,LineC,63.16,54.21,286.39,1.14,1.03,1.37,7.4,0
3268,LineA,66.54,48.83,192.07,1.2,1.02,1.35,9.2,1
9814,LineB,94.73,88.23,90.82,0.85,0.6591546773827138,0.69,7.4,1
6532,LineA,71.51,,140.17,,1.21,1.27,6.2,0
3912,LineC,62.87,,291.3,,1.19,1.22,2.1,0
680,LineA,,40.62,91.79,1.17,0.5239434615093367,1.08,6.3,1
9964,LineA,87.08,93.47,134.96,1.13,0.7323940859807931,0.69,9.0,1
3523,LineA,92.2,117.6,106.31,1.16,0.92,0.83,5.2,0
3081,LineC,99.84,95.86,256.08,0.5788977705113224,0.94,0.98954627689431,4.6,1
9141,LineB,,95.96,282.6,1.02,0.9,0.86,9.4,0
1111,LineB,84.13,82.05,138.7,0.81,1.05,1.23,7.2,0
7957,LineA,78.62,30.6,209.76,0.89,1.28,1.3,9.0,0
7966,LineB,73.65,102.01,251.08,0.82,0.71,0.93,7.7,0
6282,LineA,71.38,34.2,148.09,0.92,0.5859152687846345,0.75,5.0,1
1409,LineB,65.96,99.19,111.13,0.95,1.24,0.82,8.1,0
880,LineA,87.87,81.55,124.5,0.4681521100656782,0.4788730562182109,0.8174512722170386,,1
1791,LineC,74.86,84.1,103.85,0.92,0.92,0.9,8.7,0
1809,LineB,73.82,116.45,55.35,1.07,1.12,1.11,4.3,0
583,LineB,77.09,61.64,220.38,0.5788977705113224,1.1,0.6969847689429488,0.8,1
1743,LineC,95.94,39.74,144.93,,0.416901248942913,0.6281467670720402,1.8,1
3119,LineA,75.76,94.39,275.49,0.40271149252961563,0.79,0.8346607726847658,1.2,1
4953,LineA,62.13,91.55,161.14,1.17,0.79,1.18,4.9,0
7354,LineC,68.04,42.88,221.12,1.19,0.84,0.96,5.1,0
5085,LineC,94.13,63.12,252.41,0.81,0.78,0.94,9.6,0
1015,LineC,86.89,60.07,211.08,0.83,0.88,0.87,4.9,0
2318,LineB,82.11,108.96,85.53,0.81,0.97,1.25,9.8,0
913,LineC,68.11,99.52,111.24,1.2,0.84,1.05,8.4,0
5879,LineB,72.75,93.4,153.57,0.83,1.01,1.19,,1
505,LineB,88.68,118.89,127.8,0.84,0.97,0.64,9.7,1
7487,LineC,79.09,90.53,218.97,0.6040672387944234,0.76,0.851870273152493,,1
7031,LineB,98.27,,281.92,1.01,0.5126758601865552,0.87,5.1,1
4669,LineB,69.99,69.32,82.13,0.5587621958848418,0.6647884780441046,0.6883800187090853,1.6,1
1308,LineA,72.4,67.54,71.9,0.97,0.91,0.74,4.5,0
605,LineA,85.08,83.85,93.89,0.5285588339451205,0.46197165423403874,0.7141942694106759,1.0,1
2249,LineC,69.43,81.32,274.49,1.16,0.89,1.33,7.8,0
1516,LineC,88.22,108.38,144.16,1.09,1.01,0.95,7.8,1
5131,LineA,81.85,97.67,291.45,1.05,0.9,1.39,7.6,0
7163,LineB,,57.19,158.27,1.1,1.05,1.0,7.4,0
4077,LineC,71.19,95.53,171.0,1.03,0.71,0.71,,0
9774,LineB,90.59,89.7,297.17,1.2,0.85,0.7227990196445394,2.1,1
7446,LineC,87.69,53.65,99.86,0.593999451481183,1.15,0.6539610177736309,3.9,1
8083,LineA,82.93,69.63,280.33,1.01,0.5859152687846345,0.9207082750234015,4.1,1
4261,LineA,81.74,51.83,186.29,0.41781317349947616,1.0,0.9293130252572651,7.1,1
5814,LineA,65.99,63.69,113.67,0.94,1.21,1.38,,0
2024,LineA,66.06,69.58,143.45,1.11,1.23,0.74,,0
8040,LineB,94.73,78.98,295.33,0.93,1.26,1.33,7.1,1
9252,LineB,80.73,78.04,137.81,0.93,0.82,0.64,2.9,1
650,LineA,86.08,113.51,274.95,1.18,1.07,1.35,3.5,0
5626,LineA,61.79,115.91,103.67,0.92,1.08,1.23,5.2,0
2157,LineC,87.38,52.55,128.66,1.07,1.06,1.32,8.9,0
5948,LineB,61.87,117.56,65.27,0.85,1.29,0.98,9.7,0
6845,LineA,85.53,96.77,122.14,0.5637960895414619,1.18,0.77,,1
5024,LineC,70.37,71.35,136.83,1.16,1.24,1.19,4.4,0
412,LineB,82.68,70.02,208.77,0.82,0.71,0.96,7.8,0
8529,LineC,95.37,80.24,278.15,0.98,0.5464786641548995,0.9379177754911286,4.1,1
3345,LineA,88.97,36.1,187.61,0.88,1.08,0.63,9.8,1
8865,LineB,72.02,104.61,183.01,0.92,0.82,1.2,9.1,0
4760,LineB,79.14,101.31,223.97,0.93,1.18,0.8,3.1,0
9168,LineB,81.23,119.96,137.93,0.43794874812595697,0.46197165423403874,0.82,7.3,1
8105,LineC,87.59,92.61,107.74,1.03,1.1,0.97,7.4,0
8415,LineA,67.23,71.38,129.69,1.03,0.88,1.33,7.7,0
8734,LineC,86.21,64.84,263.04,0.93,1.08,0.71,3.9,0
5696,LineA,90.32,44.79,57.47,1.08,1.08,0.7,9.2,0
1105,LineC,99.99,,206.31,1.12,0.46760545489542943,0.731403769878403,6.4,1
6236,LineC,65.44,44.83,127.78,1.15,1.11,0.91,8.5,0
2575,LineC,96.39,93.48,216.94,0.84,1.25,1.26,7.5,0
7299,LineA,95.09,64.16,135.45,0.5436605149149811,0.86,0.74,0.8,1
1714,LineC,92.84,31.23,261.19,1.01,0.7267602853194025,0.8604750233863565,2.7,1
6997,LineA,70.93,48.33,144.31,1.14,1.16,0.84,7.8,0
2101,LineC,87.57,103.97,256.46,0.41781317349947616,1.29,1.0411747782974914,5.1,1
694,LineA,60.02,110.59,268.58,0.9,0.86,0.93,6.9,0
2610,LineC,91.78,108.45,276.39,0.81,0.6591546773827138,1.38,6.4,1
6332,LineB,95.03,55.6,171.66,1.12,1.06,0.81,2.9,0
2908,LineA,69.56,58.86,278.84,,1.29,0.73,10.0,0
9032,LineB,98.0,98.99,148.64,0.4832537910355387,0.6028166707688067,0.9551272759588558,1.0,1
6331,LineB,83.97,48.37,181.02,0.5436605149149811,1.02,0.5851230159027224,1.9,1
9307,LineB,61.85,,235.06,0.98,0.91,1.3,,0
8795,LineC,98.31,66.67,139.14,1.12,0.5183096608479459,0.63,0.9,1
4530,LineC,68.43,60.49,207.99,1.12,0.85,1.06,7.2,0
5179,LineC,91.82,54.79,210.77,0.94,0.82,1.21,2.2,0
6425,LineA,70.45,40.49,153.51,0.94,1.26,0.92,4.3,0
